file_id,path,offset,end,size,sha256,extension,format,signature_hex
301,/graphic/poruact.narc,33056256,33061548,5292,3690bbdc63e30a2ed1a8b7082593f0aab37c1ee3bab29c415612ef9424b356b8,.narc,NARC archive,4e415243feff0001ac14000010000300
302,/graphic/porudemo.narc,33061888,33070700,8812,2a62543af8b1f73ecca4a902b1e7d384c4785dc865923d0a08ae00c013f01d65,.narc,NARC archive,4e415243feff00016c22000010000300
303,/graphic/pst_gra.narc,33071104,33198256,127152,450b0dfde96b5a34b7b0634a994615203b6c5a2e7f616d12b451fe98ea6226a0,.narc,NARC archive,4e415243feff0001b0f0010010000300
304,/graphic/ranking.narc,33198592,33203912,5320,41edac6df8e779a1fa6dbab5e60856b931050533f461cd6765ee5cdb5bc43aae,.narc,NARC archive,4e415243feff0001c814000010000300
305,/graphic/record.narc,33204224,33227204,22980,b7b8f40a3f42e4cfa4ca895d0614a27c47b2264e3cd9cff60687de6c524999fd,.narc,NARC archive,4e415243feff0001c459000010000300
306,/graphic/shop_gra.narc,33227264,33237312,10048,50e3c3b71806810a03494973501b2ab36184b77d5397d6ecb3616e33eccaa693,.narc,NARC archive,4e415243feff00014027000010000300
307,/graphic/tmap_gra.narc,33237504,33323280,85776,9c53a93615844943d312d01aa6c5736f07cb3d8bd29c07a5fbff3bdb7b93d374,.narc,NARC archive,4e415243feff0001104f010010000300
308,/graphic/touch_subwindow.narc,33323520,33325976,2456,1b0cb1819a86dfb284d380a999820c303523ccb4523dd6c040886064d36d7c57,.narc,NARC archive,4e415243feff00019809000010000300
309,/graphic/trainer_case.narc,33326080,33554400,228320,009131c495f817defdd9b5639ba113c89efda62951d5a36f5f2c6ef8d96f1a2b,.narc,NARC archive,4e415243feff0001e07b030010000300
310,/graphic/unionroom.narc,33554432,33559056,4624,18af9494db8ab737185c930bb3ffa6db52b3b11a643108bc1eae48305ad24428,.narc,NARC archive,4e415243feff00011012000010000300
311,/graphic/waza_oshie_gra.narc,33559552,33571636,12084,6fca079a9b8ac505a6825bf703423bba492e14eac7c292f181c702761c572dd1,.narc,NARC archive,4e415243feff0001342f000010000300
312,/graphic/winframe.narc,33571840,33606884,35044,656ad458e1a40d6f30adcfa01f958ab01b205721e28ce804833f3cc5c95dfede,.narc,NARC archive,4e415243feff0001e488000010000300
313,/graphic/worldtrade.narc,33607168,33653976,46808,c58d7070ae9e30d4c0ff7da0aab73b715755ae46adf3cfc3fe1b2e4d23b20981,.narc,NARC archive,4e415243feff0001d8b6000010000300
314,/itemtool/itemdata/item_data.narc,33654272,33673772,19500,a6cfe6df97f24b191d782fe0ab14a9c067a9b496afd12180b4904f56e8740c7e,.narc,NARC archive,4e415243feff00012c4c000010000300
315,/itemtool/itemdata/item_icon.narc,33674240,34069680,395440,20dcd51401a18b37ef01ab62c8eb8307c6cd6a6d9c5ef6722fd6d4ba92d20b01,.narc,NARC archive,4e415243feff0001b008060010000300
316,/itemtool/itemdata/nuts_data.narc,34070016,34071348,1332,671d1d33478a40e89f5d9811827649b880666321bf7dfe83b4c7be4fce69c97e,.narc,NARC archive,4e415243feff00013405000010000300
317,/msgdata/msg.narc,13349376,16044560,2695184,f291040fa010137cabb12a5661e9cece845a460788dae94fbe740e04aa98fd06,.narc,NARC archive,4e415243feff00011020290010000300
318,/msgdata/scenario/scr_msg.narc,16045056,16051804,6748,89e84ab4475c85ad4358761c89c69c16f51c024041d2081a1da6ad1ad51b7cba,.narc,NARC archive,4e415243feff00015c1a000010000300
319,/particledata/particledata.narc,58344448,58378748,34300,eea55fb469d825b97c734b7ccc537f9c774fd54da70668fda418cf4ac2482ea6,.narc,NARC archive,4e415243feff0001fc85000010000300
320,/pokeanime/poke_anm.narc,58869248,58894660,25412,32606834ed99b654238499e3b42610d984b61c2cf3f67368f091ccf58e9af217,.narc,NARC archive,4e415243feff00014463000010000300
321,/poketool/pokezukan.narc,59100672,59101720,1048,a8072ca83eccb60cc3d94b0c7be53807e9d39e0895bc82551fd168db54eea381,.narc,NARC archive,4e415243feff00011804000010000300
322,/poketool/shinzukan.narc,59102208,59102572,364,86c2c31f90a1fe9d8ddf7f38187ce9e62c84c7e2aef720ee30b61aeae3871de6,.narc,NARC archive,4e415243feff00016c01000010000300
323,/poketool/icongra/poke_icon.narc,34071552,34649328,577776,3463c546c112f928f2f8e82ee1638b9739d52dea1d72779704ad3cc36cfb6c1b,.narc,NARC archive,4e415243feff0001f0d0080010000300
324,/poketool/personal/evo.narc,29470720,29496824,26104,38bd9dd28f32827246299ed922e05ffd3905c2c445a059b9fd7ec3b56213f5de,.narc,NARC archive,4e415243feff0001f865000010000300
325,/poketool/personal/growtbl.narc,29496832,29500180,3348,ce5c612e32e537da3cdf7808c3f21ab217e83a75ead56027d98a7d84bb1b55d6,.narc,NARC archive,4e415243feff0001140d000010000300
326,/poketool/personal/pms.narc,29500416,29501418,1002,9dbb6af03fb378031a191410d698a8124f8a4b96e501827f5a00d9c3179920c6,.narc,,00000100010001000400040004000700
327,/poketool/personal/wotbl.narc,29501440,29520192,18752,b46d62d1fd781e66a7bda535e3a1c1ab1af2b5aa72778d183c65411b344937d0,.narc,NARC archive,4e415243feff00014049000010000300
328,/poketool/personal_pearl/personal.narc,29444608,29470712,26104,c050a5a4f0ccdd1d9793141fa0f67fb0b252d615763829d9fe79a0f3080c4566,.narc,NARC archive,4e415243feff0001f865000010000300
329,/poketool/pokeanm/pokeanm.narc,59102720,59116612,13892,25af2f6e78a5a8eab609313a6e21b103604753686088ef4c51f212c89c109011,.narc,NARC archive,4e415243feff00014436000010000300
330,/poketool/pokefoot/pokefoot.narc,34649600,34708204,58604,181e87eb2bf79ba6e73124d1f694e801aa48844dcdd85e66c0bd2c707e8f8688,.narc,NARC archive,4e415243feff0001ece4000010000300
331,/poketool/pokegra/height.narc,16052224,16075332,23108,b44492aa09f74d2cf5f41ca13c2f7fc6d8238258c64ef49f2c23c1ac15dccec3,.narc,NARC archive,4e415243feff0001445a000010000300
332,/poketool/pokegra/height_o.narc,16075776,16077460,1684,8dcef49c4815fdd7662b78ad140858fa23fba5971fae866cb6581f3cb0c8f6bd,.narc,NARC archive,4e415243feff00019406000010000300
333,/poketool/pokegra/otherpoke.narc,16077824,16968428,890604,cab7af2e4fef1878af6a7002eecc24c7a1c879166aaf5dfd61ebdc0bd4b92681,.narc,NARC archive,4e415243feff0001ec960d0010000300
334,/poketool/pokegra/poke_shadow.narc,16968704,16969260,556,037338ffc4f027a249f506b8171dc872c875477158f019e4ea503d1ade6255ec,.narc,NARC archive,4e415243feff00012c02000010000300
335,/poketool/pokegra/poke_shadow_ofx.narc,16969728,16970284,556,0e145a476fc5d98620d37f98322efbf812cf597d4b0675beaf87846d3a643885,.narc,NARC archive,4e415243feff00012c02000010000300
336,/poketool/pokegra/poke_yofs.narc,16970752,16971308,556,a5984361e6e9167321a9b4f5ce444a3b628d36520e97e8d9c61c1477ff157969,.narc,NARC archive,4e415243feff00012c02000010000300
337,/poketool/pokegra/pokegra.narc,16971776,28750452,11778676,3320b89c6c84341784f58f9632dbe93b44ee34e0fe16d3a6b8673aed70a9adc2,.narc,NARC archive,4e415243feff000174bab30010000300
338,/poketool/trainer/trdata.narc,29520384,29544236,23852,b459fec85eba6036f328eba6853b85cfe1104c941004052f5ffa7c93d8d472e3,.narc,NARC archive,4e415243feff00012c5d000010000300
339,/poketool/trainer/trpoke.narc,29544448,29566356,21908,612c5d48f937aff12898af92a2e3d37840851d39e289ea7245c4d19b2dfb0a1e,.narc,NARC archive,4e415243feff00019455000010000300
340,/poketool/trgra/trbgra.narc,28750848,28803188,52340,4cdaa08b37d980ca81cf475f148ccea36f71c19cece2c581b015f2164053814a,.narc,NARC archive,4e415243feff000174cc000010000300
341,/poketool/trgra/trfgra.narc,28803584,29444164,640580,4e757a733993340e7b903f0fbe533565b20dad1e972932def4ced01428608917,.narc,NARC archive,4e415243feff000144c6090010000300
342,/poketool/trmsg/trtbl.narc,29566464,29576068,9604,b28373dca644706e57bb643c2b1a24182e62935555158b9ae620dcb48bb86663,.narc,NARC archive,4e415243feff00018425000010000300
343,/poketool/trmsg/trtblofs.narc,29576192,29577952,1760,c473b9eb2e8ebb2761e8f737bde3a871eb6f0b9a2a5116f1dce3c9a10836f76a,.narc,NARC archive,4e415243feff0001e006000010000300
344,/poketool/waza/waza_tbl.narc,30857728,30869084,11356,f9f6a37e8b8170558ce14c4be35c890ff59cc97508a4aa237fdac945dfdffe54,.narc,NARC archive,4e415243feff00015c2c000010000300
345,/resource/eng/trial/trial.narc,60141568,60197860,56292,28844af1506ffb512ee1949d89fd9c5964db1e43170afc020bdc90fa808d9557,.narc,NARC archive,4e415243feff0001e4db000010000300
346,/resource/eng/zukan/zukan.narc,60197888,60270876,72988,6c27d3c79af8a1fda140d730c04afba099dfdb760e1f9e681e1e3dd52b1c5022,.narc,NARC archive,4e415243feff00011c1d010010000300
347,/wazaeffect/we.arc,30467072,30721100,254028,2ee2183ad04a7b4ba20ef1562e25f335081b7501b42ad50d43846be9583367ff,.arc,NARC archive,4e415243feff00014ce0030010000300
348,/wazaeffect/we_sub.narc,30721536,30733860,12324,d4314b2b2a3cfec4b4cac16713e80a20400ea1b03a1e6ce87320174ce6b1f2f9,.narc,NARC archive,4e415243feff00012430000010000300
349,/wazaeffect/effectclact/wecell.narc,30809088,30814452,5364,cef63814ccdb2063e385d88366d4e610061958723b7b0131c7da3f2163749648,.narc,NARC archive,4e415243feff0001f414000010000300
350,/wazaeffect/effectclact/wecellanm.narc,30814720,30819408,4688,0e47c9b5f7c24199bd56d0576f276dabbf4c1d8aa68922caa3ac4ec2699d0865,.narc,NARC archive,4e415243feff00015012000010000300
351,/wazaeffect/effectclact/wechar.narc,30819840,30852916,33076,e6902f8f1eb1b63f9d3f23caf2e6eee4f981f6773a118324d8fff6a9559e5d68,.narc,NARC archive,4e415243feff00013481000010000300
352,/wazaeffect/effectclact/wepltt.narc,30853120,30857600,4480,31f3222bb317406d558a130bcfbff12cf49f76e05dd9f89cda8ef4e319a4a4d2,.narc,NARC archive,4e415243feff00018011000010000300
353,/wazaeffect/effectdata/ball_particle.narc,36037120,36358724,321604,3e87820eea3920c98231f806d166f315f339df9ff9c834c8e5640bb87ffbdd01,.narc,NARC archive,4e415243feff000144e8040010000300
354,/wazaeffect/effectdata/waza_particle.narc,36359168,38741008,2381840,d5ae0e67ce103dfb89f1e34510402789633d02c28c474fd3c1fd0f06b1c45681,.narc,NARC archive,4e415243feff00011058240010000300
355,/wazaeffect/pt_debug/debug_particle.narc,38741504,38744520,3016,15b42228db722e499f072c1fac5f57aa71c388e9aaae1502af2fbcc0d13f8f78,.narc,NARC archive,4e415243feff0001c80b000010000300
